Date,SPY,TLT,GLD,GDX,EMB,SPXL,TMF,SHY
2009-08-24,84.65647888183594,71.3455810546875,92.33999633789062,36.51734924316406,61.05832290649414,3.1721768379211426,8.466394424438477,76.53544616699219
2009-08-25,84.82091522216797,71.74910736083984,92.76000213623047,36.84599685668945,61.42100524902344,3.191922187805176,8.702523231506348,76.53544616699219
2009-08-26,84.82914733886719,72.07794952392578,92.79000091552734,36.45161819458008,61.339717864990234,3.196007490158081,8.819579124450684,76.58116149902344
2009-08-27,85.01826477050781,71.7939682006836,93.19000244140625,37.15586853027344,61.35844802856445,3.2205185890197754,8.637938499450684,76.57202911376953
2009-08-28,85.00181579589844,72.1227798461914,93.87000274658203,37.7286491394043,61.40224838256836,3.213710308074951,8.821595191955566,76.65423583984375
2009-08-31,84.24535369873047,72.19002532958984,93.4000015258789,37.09952163696289,61.533538818359375,3.127920389175415,8.894253730773926,76.70913696289062
2009-09-01,82.38713836669922,72.01536560058594,93.9000015258789,36.42345428466797,61.51094436645508,2.922297239303589,8.803433418273926,76.77134704589844
2009-09-02,82.0746841430664,73.06494903564453,96.19000244140625,39.88832473754883,61.259552001953125,2.888254165649414,9.241386413574219,76.85376739501953
2009-09-03,82.75714874267578,72.6151123046875,97.45999908447266,41.925933837890625,61.66176986694336,2.9631495475769043,8.987090110778809,76.78050231933594
2009-09-04,83.91646575927734,71.37814331054688,97.52999877929688,42.273372650146484,61.64289093017578,3.091153144836426,8.482537269592285,76.74391174316406
2009-09-08,84.64004516601562,70.8758316040039,97.43000030517578,42.35787582397461,61.90681457519531,3.178986072540283,8.280715942382812,76.75302124023438
2009-09-09,85.28960418701172,70.79338836669922,97.08000183105469,41.42827224731445,62.692386627197266,3.2525200843811035,8.254480361938477,76.7621841430664
2009-09-10,86.16114807128906,72.09780883789062,97.69999694824219,42.76163864135742,62.692386627197266,3.3532886505126953,8.779213905334473,76.80799102783203
2009-09-11,86.14472198486328,72.49515533447266,98.77999877929688,43.278079986572266,62.68608474731445,3.3532886505126953,8.936633110046387,76.78050231933594
2009-09-14,86.56404876708984,71.77547454833984,97.95999908447266,42.620784759521484,63.05057907104492,3.413886070251465,8.656105995178223,76.73473358154297
2009-09-15,86.92582702636719,71.40814971923828,98.9000015258789,43.9917106628418,63.62244415283203,3.4622280597686768,8.496665000915527,76.77134704589844
2009-09-16,88.24138641357422,71.53559875488281,99.91000366210938,45.07155990600586,63.93035125732422,3.622913360595703,8.57739543914795,76.67066955566406
2009-09-17,88.1098403930664,72.43518829345703,99.33999633789062,44.86498260498047,64.52734375,3.600444793701172,8.926544189453125,76.78050231933594
2009-09-18,88.16600799560547,71.79044342041016,98.66999816894531,43.11845016479492,64.35774993896484,3.6079344749450684,8.688395500183105,76.70728302001953
2009-09-21,87.94295501708984,71.95539855957031,98.36000061035156,42.39543151855469,64.35774993896484,3.582061529159546,8.716650009155273,76.73473358154297
2009-09-22,88.45515441894531,72.10533905029297,99.66999816894531,43.43770980834961,64.21316528320312,3.6499533653259277,8.799400329589844,76.71646881103516
2009-09-23,87.71990966796875,72.32271575927734,98.83000183105469,42.104347229003906,64.08121490478516,3.54282283782959,8.78313159942627,76.83543395996094
2009-09-24,86.75332641601562,72.53263854980469,97.55000305175781,41.07146072387695,64.0120620727539,3.4227263927459717,8.949851036071777,76.85376739501953
2009-09-25,86.29064178466797,73.45474243164062,97.0,40.44233322143555,64.11260223388672,3.374279260635376,9.299549102783203,76.82628631591797
2009-09-28,87.83554077148438,74.09949493408203,97.05000305175781,40.414161682128906,64.17546844482422,3.5475993156433105,9.580120086669922,76.817138671875
2009-09-29,87.5711898803711,74.03203582763672,97.43000030517578,41.74752426147461,64.10005187988281,3.529175281524658,9.576056480407715,76.80799102783203
2009-09-30,87.23246765136719,73.9645767211914,98.8499984741211,42.52689743041992,64.74108123779297,3.483456611633301,9.553690910339355,76.8903579711914
2009-10-01,85.06797790527344,74.97757720947266,97.88999938964844,40.43294143676758,64.70570373535156,3.218700885772705,9.94201946258545,76.96733856201172
2009-10-02,84.67146301269531,74.4586181640625,98.37000274658203,40.1512451171875,64.5289306640625,3.1777589321136475,9.728540420532227,76.99481964111328
2009-10-05,85.9354019165039,74.4661636352539,99.81999969482422,41.8414306640625,64.88240051269531,3.314913749694824,9.706175804138184,76.99481964111328
2009-10-06,87.16637420654297,73.72917938232422,102.27999877929688,44.695960998535156,65.49472045898438,3.460257053375244,9.384940147399902,76.9489974975586
2009-10-07,87.40596008300781,74.59404754638672,102.36000061035156,44.977664947509766,65.37483978271484,3.4861867427825928,9.746840476989746,77.0498046875
2009-10-08,88.07511901855469,73.81192779541016,103.63999938964844,45.719459533691406,65.61463165283203,3.5735292434692383,9.405272483825684,76.9764404296875
2009-10-09,88.61215209960938,72.11982727050781,102.83999633789062,45.343868255615234,65.646240234375,3.63425874710083,8.720107078552246,76.86652374267578
2009-10-12,88.95909118652344,72.23267364501953,103.55999755859375,45.334468841552734,65.76618194580078,3.6827070713043213,8.833963394165039,76.9581527709961
2009-10-13,88.77735900878906,72.60865020751953,104.26000213623047,46.188961029052734,65.6841049194336,3.656094551086426,8.968147277832031,77.0039291381836
2009-10-14,90.30570983886719,71.53324890136719,104.18000030517578,46.13262176513672,65.72827911376953,3.8416969776153564,8.512726783752441,76.90316772460938
2009-10-15,90.63619232177734,71.20237731933594,102.86000061035156,45.2217903137207,65.69038391113281,3.8771798610687256,8.36430835723877,76.85738372802734
2009-10-16,89.958740234375,71.78140258789062,103.18000030517578,45.42837142944336,65.4505386352539,3.793931245803833,8.644880294799805,76.90316772460938
2009-10-19,90.70226287841797,72.34544372558594,104.2300033569336,45.56922149658203,65.58309173583984,3.8901450634002686,8.84819507598877,76.90316772460938
2009-10-20,90.22313690185547,72.73651123046875,103.41999816894531,44.6020622253418,65.67146301269531,3.823955535888672,8.99051284790039,76.93978118896484
2009-10-21,89.41349792480469,72.3003158569336,103.75,44.49876403808594,65.50104522705078,3.7202367782592773,8.81159782409668,76.90316772460938
2009-10-22,90.32225036621094,71.94688415527344,103.91999816894531,44.123172760009766,65.23595428466797,3.825320243835449,8.683511734008789,76.91233825683594
2009-10-23,89.28956604003906,71.40543365478516,103.48999786376953,43.84147644042969,65.16649627685547,3.6908950805664062,8.425299644470215,76.78404998779297
2009-10-26,88.32298278808594,70.48039245605469,101.86000061035156,41.963497161865234,64.85722351074219,3.569434642791748,8.079668998718262,76.70156860351562
2009-10-27,87.91816711425781,71.44302368164062,101.8499984741211,41.756919860839844,64.64262390136719,3.5155282020568848,8.445632934570312,76.85738372802734
2009-10-28,86.25762176513672,71.78140258789062,100.7300033569336,39.31553649902344,64.02399444580078,3.302631378173828,8.57982063293457,76.96733856201172
2009-10-29,88.10819244384766,70.99931335449219,102.69000244140625,41.1277961730957,64.05559539794922,3.510751485824585,8.2606201171875,76.90316772460938
2009-10-30,85.55538940429688,72.0295639038086,102.52999877929688,39.7850341796875,64.39637756347656,3.2132418155670166,8.650979995727539,76.99481964111328
2009-11-02,86.1832504272461,71.7112045288086,103.94999694824219,40.2639274597168,64.07183074951172,3.279430866241455,8.526957511901855,77.00399017333984
